booking_id;booking_date;booking _channel;customer_id;stay_start_date;number_of_nights;per_night_rate;hotel_id
RES012355;2024/09/25;At the hotel;270;2024/10/02;2;162,78;102
RES012356;2024/10/14;GDS;206;2024/10/15;1;106,85;107
RES012357;2024/09/24;Connected Wholesaler;38;2024/09/27;1;87,65;107
RES012358;2024/10/16;Velora.com;2;2024/10/20;2;118,36;108
RES012359;2024/09/24;Connected Wholesaler;451;2024/10/02;2;75,53;101
RES012360;2024/05/24;At the hotel;488;2024/10/06;1;86,02;110
RES012361;2024/10/18;App;31;2024/10/19;2;126,06;106
RES012362;2024/08/25;GDS;406;2024/09/23;1;180,87;108
RES012363;2024/10/03;App;127;2024/10/04;3;138,56;103
RES012364;2024/10/12;At the hotel;291;2024/10/27;1;118,17;108
RES012365;2024/09/19;Connected Wholesaler;317;2024/09/20;3;96,66;103
RES012366;2024/10/07;At the hotel;135;2024/10/07;2;0;110
RES012367;2024/09/28;GDS;252;2024/10/06;1;144,56;108
RES012368;2024/10/08;GDS;282;2024/10/10;2;139,39;102
RES012369;2024/08/28;Velora.com;417;2024/09/09;4;195,41;108
RES012370;2024/09/28;Velora.com;49;2024/10/02;1;171,29;103
RES012371;2024/10/09;App;116;2024/10/09;1;144,7;109
RES012372;2024/09/08;Velora.com;97;2024/09/13;2;118,07;105
RES012373;2024/09/27;GDS;81;2024/10/01;1;112,05;108
RES012374;2024/09/04;Phone;384;2024/09/18;3;171,9;109
RES012375;2024/09/27;At the hotel;132;2024/09/28;2;142,6;109
RES012376;2024/10/14;At the hotel;476;2024/10/18;1;132,53;105
RES012377;2024/08/09;GDS;487;2024/10/02;1;306,82;109
RES012378;2024/10/03;At the hotel;6;2024/10/04;1;77,43;105
RES012379;2024/08/13;App;40;2024/10/02;1;155,3;107
RES012380;2024/10/09;At the hotel;74;2024/10/09;2;192,37;101
RES012381;2024/09/07;App;332;2024/09/13;4;220,65;107
RES012382;2024/09/03;Velora.com;8;2024/10/04;2;142,79;103
RES012383;2024/10/27;At the hotel;62;2024/10/27;1;110,79;101
RES012384;2024/08/18;Connected Wholesaler;398;2024/09/18;1;265,67;109
RES012385;2024/08/28;Velora.com;497;2024/09/26;1;214,18;110
RES012386;2024/10/24;Velora.com;380;2024/10/29;1;141,68;108
RES012387;2024/10/13;GDS;127;2024/10/14;2;204,54;103
RES012388;2024/08/19;GDS;359;2024/09/02;1;109,09;104
RES012389;2024/10/12;App;357;2024/10/13;1;140,45;102
RES012390;2024/09/13;App;180;2024/09/25;2;128,58;107
RES012391;2024/09/07;Velora.com;101;2024/09/09;3;50,6;103
RES012392;2024/09/08;At the hotel;357;2024/09/30;2;70,47;104
RES012393;2024/09/13;Phone;184;2024/10/13;2;147,71;105
RES012394;2024/10/12;At the hotel;387;2024/10/22;1;151,93;110
RES012395;2024/10/25;GDS;319;2024/10/29;2;132,53;105
RES012396;2024/10/17;App;44;2024/10/23;1;147,58;107
RES012397;2024/09/29;Phone;460;2024/10/07;1;172,83;104
RES012398;2024/10/15;At the hotel;494;2024/11/16;1;120,23;106
RES012399;2024/09/03;GDS;95;2024/09/16;2;112,65;104
RES012400;2024/10/01;At the hotel;156;2024/10/01;1;77,52;102
RES012401;2024/09/12;Velora.com;394;2024/09/14;2;157,51;101
RES012402;2024/10/19;At the hotel;98;2024/10/20;2;151,51;107
RES012403;2024/10/10;At the hotel;97;2024/10/11;1;210,84;108
RES012404;2024/09/30;Velora.com;1;2024/10/02;1;154,21;108
RES012405;2024/10/19;GDS;422;2024/10/23;4;188,47;107
RES012406;2024/08/29;Connected Wholesaler;118;2024/10/03;2;140,96;105
RES012407;2024/08/31;GDS;388;2024/10/16;2;163,84;105
RES012408;2024/07/13;Velora.com;80;2024/10/29;5;397,96;103
RES012409;2024/08/09;Velora.com;198;2024/10/18;1;236,06;107
RES012410;2024/10/16;At the hotel;484;2024/10/20;1;151,8;104
RES012411;2024/09/14;App;294;2024/09/14;1;109,09;101
RES012412;2024/10/08;At the hotel;194;2024/10/10;1;180,48;109
RES012413;2024/08/23;GDS;214;2024/09/11;3;230,83;102
RES012414;2024/10/27;App;126;2024/10/27;1;139,41;108
RES012415;2024/09/26;GDS;208;2024/10/01;2;145,59;103
RES012416;2024/09/24;Phone;36;2024/10/03;2;124,2;104
RES012417;2024/08/30;Phone;374;2024/09/06;3;198,38;110
RES012418;2024/09/11;At the hotel;54;2024/09/14;1;163,63;104
RES012419;2024/09/24;Velora.com;477;2024/10/26;2;162,43;105
RES012420;2024/08/08;Velora.com;313;2024/09/18;2;186,98;103
RES012421;2024/09/26;GDS;476;2024/10/01;1;169,53;110
RES012422;2024/09/27;GDS;495;2024/11/19;2;128,01;107
RES012423;2024/10/04;App;102;2024/10/05;1;150,37;107
RES012424;2024/10/06;At the hotel;446;2024/10/08;2;70,54;107
RES012425;2024/09/01;Velora.com;286;2024/11/01;5;192,51;102
RES012426;2024/09/21;At the hotel;196;2024/09/25;1;33,76;103
RES012427;2024/09/10;At the hotel;423;2024/09/25;1;162,78;106
RES012428;2024/09/12;GDS;473;2024/09/21;1;82,6;106
RES012429;2024/09/30;Phone;54;2024/10/03;2;165,19;108
RES012430;2024/09/18;Velora.com;279;2024/09/26;2;194,98;110
RES012431;2024/08/17;Velora.com;498;2024/09/05;4;33,71;103
RES012432;2024/03/27;GDS;19;2024/10/07;2;290,9;103
RES012433;2024/10/27;GDS;359;2024/10/28;3;145,48;108
RES012434;2024/10/06;GDS;297;2024/10/12;1;114,46;107
RES012435;2024/09/23;Velora.com;194;2024/09/29;1;112,17;106
RES012436;2024/09/28;App;181;2024/09/30;1;160,92;105
RES012437;2024/09/20;Phone;151;2024/10/08;1;192,93;106
RES012438;2024/10/02;At the hotel;276;2024/10/28;1;144,28;102
RES012439;2024/10/09;At the hotel;380;2024/10/16;5;162,78;110
RES012440;2024/09/05;At the hotel;436;2024/09/11;2;70,48;110
RES012441;2023/11/09;Velora.com;434;2024/09/28;2;105,28;108
RES012442;2024/10/25;App;8;2024/10/25;2;213,73;108
RES012443;2024/06/06;App;85;2024/09/08;1;218,18;101
RES012444;2024/09/18;GDS;298;2024/09/30;4;175,15;102
RES012445;2024/09/07;GDS;45;2024/09/10;3;175,75;110
RES012446;2024/09/06;App;239;2024/09/06;1;160,85;103
RES012447;2024/09/28;At the hotel;138;2024/09/29;2;126,61;104
RES012448;2024/09/11;Velora.com;247;2024/10/08;3;223,87;106
RES012449;2024/10/06;At the hotel;334;2024/10/09;1;72,28;102
RES012450;2024/09/20;Velora.com;85;2024/09/30;2;102,41;109
RES012451;2024/10/15;At the hotel;319;2024/10/17;2;132,53;106
RES012452;2024/10/04;At the hotel;430;2024/10/09;3;174,33;105
RES012453;2024/09/22;Phone;470;2024/10/22;2;108,43;105
RES012454;2024/05/26;App;118;2024/09/14;2;161,21;107
RES012456;2024/10/21;GDS;104;2024/10/23;1;212,81;107
RES012457;2024/09/28;Phone;128;2024/11/04;2;158,79;106
RES012458;2024/09/06;Phone;256;2024/09/29;3;161,21;101
RES012459;2024/09/22;Velora.com;25;2024/09/24;1;170,85;105
RES012460;2024/08/08;GDS;328;2024/09/20;1;117,87;104
RES012461;2024/09/27;Phone;353;2024/09/30;2;114,46;101
RES012462;2024/10/15;At the hotel;374;2024/11/17;4;34,2;104
RES012463;2024/09/23;Velora.com;53;2024/10/08;2;218,41;101
RES012464;2024/05/06;GDS;171;2024/10/12;2;115,15;103
RES012465;2024/10/09;Velora.com;427;2024/10/10;4;140,96;103
RES012466;2024/10/15;Velora.com;458;2024/10/18;2;120,58;103
RES012467;2024/10/28;Velora.com;320;2024/10/30;1;133,57;107
RES012468;2024/10/01;App;387;2024/10/05;2;104,33;109
RES012469;2024/09/29;Velora.com;371;2024/10/28;2;0;103
RES012470;2024/10/16;Velora.com;471;2024/10/18;1;33,78;110
RES012471;2024/09/24;GDS;116;2024/10/10;2;135,4;104
RES012472;2024/10/02;GDS;264;2024/10/15;3;208,87;110
RES012473;2024/09/21;At the hotel;109;2024/09/22;1;152,66;101
RES012474;2024/09/07;Velora.com;116;2024/09/07;1;137,46;107
RES012475;2024/09/12;Velora.com;388;2024/09/19;3;193,41;104
RES012476;2024/09/07;Phone;109;2024/10/04;2;172,72;106
RES012477;2024/08/21;App;285;2024/09/05;2;140,34;103
RES012478;2024/07/27;Velora.com;232;2024/09/06;2;180,87;110
RES012479;2024/10/28;At the hotel;206;2024/10/30;2;170,98;102
RES012481;2024/08/24;App;82;2024/09/21;2;192,37;108
RES012482;2024/08/11;At the hotel;143;2024/10/10;1;105,42;110
RES012483;2024/08/30;Velora.com;267;2024/10/19;2;57,83;103
RES012484;2024/08/25;Velora.com;297;2024/09/08;2;231,63;110
RES012485;2024/09/16;App;269;2024/10/13;2;139,39;101
RES012486;2024/09/17;At the hotel;411;2024/09/21;2;75,9;107
RES012487;2024/08/30;Velora.com;449;2024/09/06;2;123,36;105
RES012488;2024/10/08;Velora.com;27;2024/10/18;1;133,94;102
RES012489;2024/06/24;App;406;2024/11/03;2;224,83;107
RES012490;2024/10/02;At the hotel;494;2024/10/05;1;149,4;110
RES012491;2024/08/17;Velora.com;445;2024/09/25;3;271,54;104
RES012492;2024/09/11;At the hotel;118;2024/09/11;2;172,55;107
RES012493;2024/09/14;GDS;463;2024/10/08;2;184,87;105
RES012494;2024/10/14;At the hotel;496;2024/11/15;1;162,65;109
RES012495;2024/10/07;GDS;153;2024/10/08;4;180,35;106
RES012496;2024/10/02;Velora.com;342;2024/10/02;1;118,07;106
RES012497;2024/09/10;GDS;224;2024/09/12;1;107,53;102
RES012498;2024/07/16;GDS;315;2024/10/29;1;215,06;104
RES012499;2024/08/25;Velora.com;122;2024/10/16;1;33,99;108
RES012500;2024/08/16;Velora.com;49;2024/10/29;2;212,53;102
RES012501;2024/09/30;Velora.com;292;2024/10/04;2;123,63;105
RES012502;2024/08/01;GDS;89;2024/10/08;1;190,34;106
RES012503;2024/09/14;App;121;2024/10/21;2;262,65;109
RES012504;2024/10/14;Velora.com;57;2024/11/17;1;122,64;102
RES012505;2024/09/15;At the hotel;61;2024/09/17;1;204,82;106
RES012506;2024/10/04;At the hotel;83;2024/10/18;3;33,73;103
RES012507;2024/09/02;Velora.com;215;2024/10/11;1;149,39;110
RES012508;2024/10/05;GDS;43;2024/10/08;1;117,76;105
RES012509;2024/10/02;Phone;275;2024/11/03;2;134,64;104
RES012510;2024/09/06;App;68;2024/09/07;1;132,64;102
RES012511;2024/09/22;Velora.com;226;2024/09/29;2;159,06;108
RES012512;2024/08/01;Phone;253;2024/10/03;2;105,51;108
RES012513;2024/09/13;GDS;384;2024/09/16;1;100,84;106
RES012514;2024/08/19;GDS;137;2024/09/19;1;156,61;103
RES012515;2024/09/08;Velora.com;101;2024/09/10;4;129,58;104
RES012516;2024/09/05;At the hotel;152;2024/10/06;1;175,87;107
RES012517;2024/10/12;Phone;477;2024/10/12;1;130,11;110
RES012518;2024/09/09;At the hotel;402;2024/10/17;3;33,76;104
RES012519;2024/09/25;Velora.com;212;2024/10/15;2;214,64;102
RES012520;2024/10/11;Velora.com;249;2024/10/13;1;147,39;102
RES012521;2024/09/17;GDS;221;2024/10/22;2;174,08;101
RES012522;2024/10/01;At the hotel;168;2024/10/04;1;156,61;103
RES012523;2024/09/04;Phone;41;2024/09/11;2;144,05;109
RES012524;2024/09/06;GDS;219;2024/09/14;2;112,65;101
RES012525;2024/10/03;Velora.com;13;2024/10/20;2;173,55;104
RES012526;2024/09/06;GDS;74;2024/09/09;2;112,05;105
RES012527;2024/09/17;At the hotel;350;2024/09/18;2;162,65;110
RES012528;2024/05/01;Phone;437;2024/09/06;2;194,17;106
RES012529;2024/07/30;Velora.com;178;2024/10/20;3;177,09;106
RES012530;2024/07/21;Velora.com;258;2024/09/23;1;171,07;106
RES012531;2024/10/15;At the hotel;5;2024/10/19;1;144,58;103
RES012532;2024/09/27;Velora.com;122;2024/09/30;2;142,54;107
RES012533;2024/08/31;At the hotel;203;2024/09/18;1;143,36;108
RES012534;2024/07/27;GDS;148;2024/09/02;1;157,57;103
RES012535;2024/09/03;Velora.com;342;2024/09/11;2;145,62;101
RES012536;2024/09/02;Velora.com;376;2024/09/07;2;93,97;102
RES012537;2024/10/20;App;80;2024/11/20;1;123,07;102
RES012538;2024/10/03;Phone;27;2024/10/23;1;186,5;104
RES012539;2024/09/04;App;470;2024/09/07;1;156,62;110
RES012540;2024/09/22;Velora.com;201;2024/10/01;1;161,58;105
RES012541;2024/10/24;At the hotel;473;2024/10/26;1;62,65;108
RES012542;2024/07/16;Velora.com;106;2024/09/19;3;106,06;103
RES012543;2024/10/17;App;489;2024/10/19;1;156,75;107
RES012544;2024/08/31;GDS;194;2024/09/30;2;133,33;104
RES012545;2024/08/14;Velora.com;315;2024/10/21;1;209,94;108
RES012546;2024/08/31;Phone;262;2024/09/28;2;152,95;110
RES012547;2024/10/18;Phone;196;2024/10/25;1;139,51;108
RES012548;2024/05/31;Velora.com;135;2024/10/16;1;183,2;106
RES012549;2024/09/01;At the hotel;4;2024/09/08;4;72,35;104
RES012550;2024/09/06;Velora.com;246;2024/09/27;2;152,71;102
RES012551;2024/06/27;Velora.com;268;2024/09/06;3;59,34;103
RES012552;2024/09/30;At the hotel;215;2024/10/01;2;126,61;107
RES012553;2024/09/19;Phone;445;2024/10/09;4;186,52;109
RES012554;2024/09/11;At the hotel;206;2024/09/11;1;70,48;108
RES012555;2024/09/22;Connected Wholesaler;24;2024/09/26;1;206,8;101
RES012556;2024/10/28;At the hotel;422;2024/10/31;2;163,63;105
RES012557;2024/10/09;At the hotel;217;2024/10/10;1;155,44;107
RES012558;2024/09/04;Velora.com;26;2024/10/03;1;144,28;105
RES012559;2024/09/07;Velora.com;85;2024/09/11;3;107,53;101
RES012560;2024/09/16;Phone;292;2024/10/09;1;132,53;108
RES012561;2024/09/06;At the hotel;360;2024/09/07;3;175,87;104
RES012562;2024/10/15;GDS;46;2024/10/16;2;117,74;107
RES012563;2024/09/04;At the hotel;31;2024/09/07;3;137,19;103
RES012564;2024/08/30;GDS;47;2024/09/16;1;330,16;106
RES012565;2024/09/15;Velora.com;167;2024/09/20;2;137,46;110
RES012566;2024/09/29;Velora.com;182;2024/10/03;1;266,47;106
RES012567;2024/09/15;At the hotel;217;2024/09/19;1;132,53;107
RES012568;2024/07/01;GDS;271;2024/10/05;2;139,71;107
RES012569;2024/10/15;GDS;169;2024/10/31;2;138,78;101
RES012570;2024/09/08;At the hotel;5;2024/09/10;2;174,84;108
RES012571;2024/09/11;Velora.com;455;2024/09/12;1;132,14;106
RES012572;2024/09/24;Velora.com;81;2024/09/24;2;33,81;105
RES012573;2024/10/03;Velora.com;448;2024/10/07;1;141,67;107
RES012574;2024/09/17;Velora.com;236;2024/10/16;1;189,07;106
RES012575;2024/09/04;At the hotel;14;2024/09/08;2;216,58;109
RES012576;2024/09/01;Phone;174;2024/09/09;2;128,5;110
RES012577;2024/09/10;Velora.com;189;2024/10/15;2;148,89;105
RES012578;2024/09/21;Phone;453;2024/10/08;2;150,6;104
RES012579;2024/09/30;At the hotel;306;2024/10/04;1;108,73;104
RES012580;2024/10/14;App;425;2024/10/14;1;254,6;104
RES012581;2024/10/12;GDS;9;2024/10/12;1;149,34;104
RES012582;2024/08/28;At the hotel;385;2024/09/23;2;72,29;106
RES012583;2024/10/22;Connected Wholesaler;9;2024/10/31;1;72,82;105
RES012584;2024/09/15;Velora.com;487;2024/09/15;4;43,37;105
RES012585;2024/09/03;Phone;83;2024/10/30;1;162,63;104
RES012586;2024/09/26;App;275;2024/10/02;2;118,09;106
RES012587;2024/09/05;At the hotel;216;2024/09/07;1;154,21;109
RES012588;2024/09/30;At the hotel;227;2024/10/03;2;126,61;106
RES012589;2024/09/30;Velora.com;32;2024/11/01;2;130,66;107
RES012590;2024/10/22;Velora.com;365;2024/10/22;1;129,88;101
RES012592;2024/09/28;At the hotel;252;2024/10/28;4;149,4;109
RES012593;2024/09/18;GDS;344;2024/09/25;2;117,77;103
RES012594;2024/09/12;At the hotel;77;2024/10/13;1;173,26;102
RES012595;2024/09/12;Velora.com;4;2024/10/03;4;215,07;107
RES012596;2024/08/19;GDS;116;2024/09/23;1;174,33;104
RES012597;2024/10/28;At the hotel;196;2024/10/28;1;126,61;101
RES012598;2024/09/16;Velora.com;421;2024/09/17;2;180,87;103
RES012599;2024/09/24;GDS;482;2024/10/30;1;107,53;102
RES012600;2024/09/14;Velora.com;364;2024/10/03;3;182,99;108
RES012601;2024/08/29;Velora.com;297;2024/10/13;2;160,37;105
RES012602;2024/09/01;At the hotel;249;2024/09/05;2;33,76;109
RES012603;2024/09/30;Velora.com;471;2024/10/04;3;125,89;105
RES012604;2024/07/15;GDS;453;2024/09/30;2;133,33;105
RES012605;2024/09/01;Velora.com;289;2024/11/02;4;137,35;104
RES012606;2024/10/19;Connected Wholesaler;56;2024/11/23;2;139,77;103
RES012607;2024/07/01;GDS;219;2024/09/29;3;168,67;103
RES012608;2024/10/14;Velora.com;359;2024/10/17;1;170,98;107
RES012609;2024/10/03;Velora.com;314;2024/10/06;1;100,35;104
RES012610;2024/09/08;Velora.com;213;2024/10/14;2;189,06;108
RES012611;2024/07/18;GDS;14;2024/10/02;3;150,73;103
RES012612;2024/10/03;Velora.com;298;2024/10/14;1;171,19;105
RES012613;2024/09/27;At the hotel;467;2024/09/28;1;0;110
RES012614;2024/09/18;GDS;396;2024/10/10;1;158,77;102
RES012615;2024/09/06;Other;82;2024/11/16;3;161,74;104
RES012616;2024/08/21;At the hotel;149;2024/09/29;1;0;105
RES012617;2024/10/09;App;64;2024/10/18;1;149,57;106
RES012618;2024/08/30;Velora.com;244;2024/09/11;1;206,79;106
RES012619;2024/09/18;App;78;2024/09/19;1;173,06;109
RES012620;2024/09/11;Velora.com;256;2024/10/03;1;187,9;107
RES012621;2024/05/29;Connected Wholesaler;351;2024/10/28;2;153,97;106
RES012622;2024/09/23;Phone;337;2024/09/27;2;139,51;106
RES012623;2024/09/10;Velora.com;323;2024/09/17;1;180,48;110
RES012624;2024/09/18;Connected Wholesaler;90;2024/09/19;1;302,98;105
RES012625;2024/08/03;GDS;211;2024/10/11;1;120,48;108
RES012626;2024/09/13;At the hotel;339;2024/09/13;2;193,11;109
RES012627;2024/10/11;GDS;221;2024/10/28;1;159,02;101
RES012628;2024/08/19;App;323;2024/09/07;2;113,55;109
RES012629;2024/10/16;At the hotel;202;2024/10/17;1;120,23;105
RES012630;2024/09/08;Velora.com;234;2024/09/22;2;162,78;110
RES012631;2024/10/14;At the hotel;177;2024/10/14;2;122,89;103
RES012632;2024/10/04;At the hotel;126;2024/10/12;1;33,66;108
RES012633;2024/10/03;At the hotel;284;2024/10/04;1;132,53;107
RES012634;2024/09/12;App;451;2024/09/21;5;89,42;104
RES012635;2024/10/22;GDS;222;2024/10/24;3;82,6;106
RES012636;2024/09/29;At the hotel;5;2024/09/30;3;63,3;109
RES012637;2024/10/06;At the hotel;402;2024/10/25;2;151,8;109
RES012638;2024/09/06;App;196;2024/09/15;1;204,54;107
RES012639;2024/08/30;App;256;2024/10/04;1;163,85;102
RES012640;2024/10/10;At the hotel;141;2024/10/12;4;173,26;104
RES012641;2024/10/22;At the hotel;199;2024/10/25;2;34,2;110
RES012642;2024/09/04;Velora.com;6;2024/09/17;2;200,9;104
RES012643;2024/09/05;GDS;131;2024/09/10;1;143,49;103
RES012644;2024/09/14;GDS;220;2024/10/24;1;157,52;103
RES012645;2024/09/07;Velora.com;44;2024/10/08;1;78,79;103
RES012646;2024/10/20;Connected Wholesaler;440;2024/10/21;1;107,15;104
RES012647;2024/10/01;GDS;466;2024/10/02;2;117,03;101
RES012648;2024/09/20;App;267;2024/09/30;2;160,53;108
RES012649;2024/09/10;App;203;2024/09/19;2;198,96;105
RES012650;2024/09/08;Connected Wholesaler;405;2024/09/08;1;118,17;106
RES012651;2024/07/05;Velora.com;150;2024/09/06;1;260,39;108
RES012652;2024/09/04;GDS;354;2024/09/17;3;138,55;106
RES012653;2024/09/12;Velora.com;221;2024/09/17;2;219,26;110
RES012654;2024/08/28;App;384;2024/09/11;2;256,02;110
RES012655;2024/09/26;At the hotel;197;2024/10/02;1;118,49;105
RES012656;2024/08/15;Phone;222;2024/09/18;2;132,53;101
RES012657;2024/09/04;Connected Wholesaler;242;2024/09/05;1;110,24;107
RES012658;2024/09/09;At the hotel;112;2024/09/28;3;0;106
RES012659;2024/09/20;Velora.com;340;2024/09/22;2;45,78;107
RES012660;2024/09/08;GDS;162;2024/10/23;1;166,07;102
RES012661;2024/08/17;Velora.com;39;2024/09/29;3;118,8;109
RES012662;2024/09/16;At the hotel;204;2024/10/16;2;131,32;101
RES012663;2024/10/02;Velora.com;16;2024/10/14;3;262,73;108
RES012664;2024/09/18;GDS;311;2024/10/21;1;209,09;108
RES012665;2024/09/04;GDS;122;2024/09/22;2;100,36;104
RES012666;2024/10/17;App;450;2024/10/18;2;102,05;109
RES012667;2024/09/01;Phone;371;2024/09/22;2;152,4;105
RES012668;2024/08/15;GDS;332;2024/09/14;2;164,19;104
RES012669;2024/10/20;At the hotel;429;2024/10/25;2;180,35;104
RES012670;2024/10/13;App;440;2024/10/17;2;148,47;101
RES012671;2024/09/08;Velora.com;226;2024/10/26;2;166,1;105
RES012672;2024/09/19;GDS;178;2024/10/09;2;201,8;110
RES012673;2024/10/18;GDS;154;2024/10/28;1;116,58;103
RES012674;2024/10/23;App;485;2024/10/24;2;132,53;103
RES012675;2024/09/20;Connected Wholesaler;57;2024/09/20;4;86,75;108
RES012676;2024/09/02;GDS;245;2024/10/25;1;133,13;110
RES012677;2024/09/07;At the hotel;66;2024/09/10;5;70,48;109
RES012678;2024/07/01;GDS;480;2024/09/06;1;195,05;106
RES012679;2024/10/03;Velora.com;241;2024/10/07;4;123,24;107
RES012680;2024/09/12;GDS;495;2024/09/20;2;128,12;107
RES012681;2024/09/05;App;80;2024/09/20;3;199,32;103
RES012682;2024/10/30;GDS;34;2024/12/01;2;117,76;107
RES012683;2024/09/28;GDS;11;2024/10/31;5;128,74;102
RES012684;2024/10/27;At the hotel;464;2024/10/28;2;157;107
RES012685;2024/08/19;GDS;23;2024/09/25;1;130,5;104
RES012686;2024/09/27;At the hotel;62;2024/10/01;1;190,11;108
RES012687;2024/09/27;GDS;472;2024/10/17;1;180,71;104
RES012688;2024/10/07;GDS;238;2024/10/09;1;145,45;101
RES012689;2024/09/08;Connected Wholesaler;256;2024/09/10;4;173,33;107
RES012690;2024/09/19;Connected Wholesaler;347;2024/10/10;2;139,95;110
RES012691;2024/10/07;GDS;361;2024/10/21;2;192,37;109
RES012692;2024/09/02;App;302;2024/09/16;2;206,92;105
RES012693;2024/10/17;App;469;2024/10/26;3;127,21;110
RES012694;2024/09/20;GDS;420;2024/09/30;2;132,52;108
RES012695;2024/08/20;At the hotel;265;2024/09/14;1;140,38;108
RES012696;2024/09/08;At the hotel;285;2024/10/01;2;62,64;106
RES012697;2024/10/07;App;124;2024/10/20;1;122,88;103
RES012698;2024/09/28;GDS;140;2024/09/30;1;153,48;104
RES012699;2024/09/22;Velora.com;277;2024/10/10;1;147,59;110
RES012700;2024/10/13;At the hotel;297;2024/10/14;1;174,68;108
RES012701;2024/09/10;Phone;60;2024/09/27;2;140,96;105
RES012702;2024/09/07;GDS;50;2024/09/10;2;163,63;110
RES012703;2024/09/25;At the hotel;248;2024/09/25;2;77,37;103
RES012704;2024/10/01;At the hotel;56;2024/10/03;2;126,61;101
RES012705;2024/10/12;Phone;77;2024/11/22;3;133,84;108
RES012706;2024/10/02;App;130;2024/10/07;4;170,86;110
RES012707;2024/08/23;GDS;366;2024/09/24;1;189,44;107
RES012708;2024/10/13;At the hotel;49;2024/10/30;5;152,72;108
RES012709;2024/09/16;App;135;2024/09/16;2;126,5;109
RES012710;2024/10/02;Velora.com;228;2024/10/19;1;151,14;103
RES012711;2024/09/04;At the hotel;199;2024/09/17;1;156,61;103
RES012712;2024/09/28;Phone;252;2024/10/18;3;122,89;105
RES012713;2024/09/27;Velora.com;225;2024/10/27;1;230,43;110
RES012714;2024/09/04;Phone;215;2024/09/05;2;244,55;102
RES012715;2024/09/29;Velora.com;341;2024/10/04;2;144,56;103
RES012716;2024/09/08;Velora.com;110;2024/09/15;1;123,73;110
